akun_id,peran_id,nama_lengkap,email,no_hp,password_hash,status_aktif,email_verified_at,last_login_at,created_at,updated_at
AKUN001466,UMKM,Lois Ningsih,lois_ningsih.1466@yahoo.co.id,088123371957,sha256$s5nCe8HY3LfcvAlqe2fvrw$85c91fb91ea4e7fbcca3574a43c6ae331db5e69b24b353a0d189fcbd758ff0eb,true,2025-11-21 05:34:48,2026-02-25 10:09:01,2025-11-17 17:34:48,2026-02-25 10:09:01
AKUN001467,UMKM,Satria Fitriani,satria.fitriani12@gmail.com,089925663803,sha256$7wFXo3F6M7p3xMELQ_5mqA$7f2df1aa7cc430f079faf33f6a32448805cf17affe0b28c41934ab14e4ed05fb,true,2024-01-17 16:43:41,2024-09-20 01:29:26,2024-01-14 02:43:41,2024-09-20 01:29:26
AKUN001468,UMKM,Bahlil Azarel,bahlil.01468@outlook.com,087824982325,sha256$Rle7lzDyypcL5SV6hFFBhg$fbb3bff9cae1f611d3c1ce2e73ce72162fae183bac0c54e7c72bd8147f1f3513,true,2024-07-05 08:50:34,2024-09-17 18:46:30,2024-07-05 06:50:34,2024-09-17 18:46:30
AKUN001469,UMKM,Rizal Pangestu,rizal.pangestu14@yahoo.co.id,089729763049,sha256$C88NRqX30qMujSo6z0BY8Q$20ffc9a5f34c6fc05be656610b86184a232ad896cd0c67e499b67584eaf4f2fe,true,2024-08-16 00:27:30,2026-03-30 20:33:46,2024-08-15 10:27:30,2026-03-30 20:33:46
AKUN001470,UMKM,Gilang Maryati,gilang.maryati15@bisnis.id,0857976513815,sha256$OPij5Cv0B3vQJKoJObhABg$c9f288225c6ec3655763817afcfa3fb34a43d7c1b55fd512a81a9b6d5ca81b30,true,2025-11-01 23:16:21,2025-12-15 17:50:02,2025-10-31 21:16:21,2025-12-15 17:50:02
AKUN001471,UMKM,Ayu Sutrisno,as01471@yahoo.co.id,088188734319,sha256$MnbVSMW4ziC6IDackFE-cg$5433527240323ac6aa80b90f4f67884694fac5a71907682fdeaa6926b159565a,true,2024-10-07 04:37:25,2025-04-14 05:24:47,2024-10-05 13:37:25,2025-04-14 05:24:47
AKUN001472,UMKM,Rendra Prakoso,rendra-prakoso-5024@mail.com,088233727285,sha256$6MW21dYGLj9eWtlXdCHllQ$792bcb494151f29d5de72f440d36a664e890cb0d74a359f236a08c1f8a085102,false,2025-08-11 02:19:09,2025-12-18 21:07:10,2025-08-08 06:19:09,2025-12-18 21:07:10
AKUN001473,UMKM,Titin Lestari,titinlestari473@gmail.com,0822114674184,sha256$klBDquw4wioHYjCWPYCVag$451f79af1e55dd5f6379a5dd6fe5533cd7d1cf4c8a70c129aefbf41aa1a49617,true,2024-02-24 04:25:41,2025-07-28 14:09:27,2024-02-22 07:25:41,2025-07-28 14:09:27
AKUN001474,UMKM,Khusnul Maulana,khusnulmaulana474@yahoo.co.id,081350492523,sha256$XJyfa04QXiFj_l85egVnmQ$54a6ed9627ef5258b0469f410651c407072c26000063415245393811bf8987b2,true,2026-05-21 22:07:16,2026-05-22 21:44:43,2026-05-18 20:07:16,2026-05-22 21:44:43
AKUN001475,UMKM,Wulan Mulyani,wulan-mulyani-5075@outlook.com,085572306157,sha256$k9WdBnJzGv9l97DjiLnLNA$f215d105c2a1c54b0f9b5c4e7eda608722379a03f78c01713104bbbbcaee8c44,true,2026-04-13 21:51:39,,2026-04-11 18:51:39,2026-04-11 18:51:39
AKUN001476,UMKM,Mursid Ungu,mursid.ungu21@mail.com,0858904502875,sha256$orZ8Je02pzX4VYGDF7ZHnw$323bb8b334e9e101663a85894163a9da40693f648f25b4ec2c5de000676fef7c,true,2026-02-25 10:56:25,2026-05-22 22:58:57,2026-02-22 16:56:25,2026-05-22 22:58:57
AKUN001477,UMKM,Nur Subianto,nur.01477@gmail.com,0881151750791,sha256$gKghwD5fj-Rhl82oGxPlqw$8f84b1f69574b671889432c7012cc59a3ca8a284fcc772f8ed2a28324b512d65,true,2024-05-29 01:22:44,2024-08-17 00:52:41,2024-05-25 14:22:44,2024-08-17 00:52:41
AKUN001478,UMKM,Putri Ramdani,pr01478@outlook.com,085899116852,sha256$cjwnKGUDgoM0LeZUxnhgcQ$1d4f8e772afbf11f4857a086457e14b8ced79dc04fa1b4041fa07e66ee13089d,true,2026-05-02 22:07:51,2026-05-16 21:24:21,2026-04-29 17:07:51,2026-05-16 21:24:21
AKUN001479,UMKM,Aulia Wulandari,aulia-wulandari-5143@gmail.com,088845185525,sha256$LP36nuh0ffL1GiXio5_rJw$028edd70f7b2c60ff9f372382c6f58971286a68a4c89d4a8aaa68ebb97b16b5a,true,2024-04-12 20:58:46,2026-03-05 01:12:44,2024-04-12 17:58:46,2026-03-05 01:12:44
AKUN001480,UMKM,Teguh Pawestri,teguh_pawestri.1480@gmail.com,08824837791,sha256$aqi0gQ53w8pH4UWyzww5pA$00655ca3d6acdae112125cc90b26b6a5e60e59159b437c6ef9291dd9f3ceb416,true,2024-04-19 08:33:42,2026-01-05 23:15:17,2024-04-17 10:33:42,2026-01-05 23:15:17
AKUN001481,UMKM,Kirana Wibowo,kirana-wibowo-5177@outlook.com,08135780044,sha256$q3Ga-JioAisLb88Uh9kEZA$c4426d6647f4f01fda88f63483c4bdc882939a316936349b5750c5fa2a6f7b0a,true,,2025-09-16 16:58:16,2025-02-25 16:57:41,2025-09-16 16:58:16
AKUN001482,UMKM,Dimas Rahmawati,dimas.rahmawati27@mail.com,0858145682208,sha256$_51dygaKNtVbzOyazLckIw$89ef1737f16f2195159dd06d588bfa96ef68db332142ce81595efb53a75bce60,true,2026-06-03 01:46:49,2026-05-31 05:16:06,2026-05-30 01:46:49,2026-05-31 05:16:06
AKUN001483,UMKM,Aditya Suryani,aditya-suryani-5211@mail.com,087889086774,sha256$IRN4j1n4OS7i2YUCim1HgA$9777363eff37bc9c8d9e4f7573b19944530e5773db4749ccd915deb2263b24db,true,2025-05-21 02:08:47,,2025-05-19 17:08:47,2025-05-19 17:08:47
AKUN001484,UMKM,Naila Hapsari,naila.hapsari29@yahoo.co.id,08535654905,sha256$2SW6UxDUlQKo156UX_frzQ$a5a6ae68b63b8495b75d19d7e200f0938ef45731f6290d832a78345af928982a,true,2026-05-31 09:59:15,2026-06-01 15:35:55,2026-05-27 19:59:15,2026-06-01 15:35:55
AKUN001485,UMKM,Reza Akmalin,reza.01485@gmail.com,085523983874,sha256$Bb3ELN9jjL_elvjaAlBKtg$c369c2807412ccdf7c83d2f843e635038b8db6e9b880268ab2909468d7372544,true,,2024-11-21 20:07:13,2024-06-23 20:05:41,2024-11-21 20:07:13
AKUN001486,UMKM,Raihan Sulistyo,raihan.01486@mail.com,085267718029,sha256$-6rbNsZ_F3DeMAtynSec7g$45d46ff2f7ef3e649cf43307651670d8834058c3e08522d08101f0ff1f8c5cdc,true,2026-01-12 03:10:05,2026-04-12 11:58:48,2026-01-09 06:10:05,2026-04-12 11:58:48
AKUN001487,UMKM,Viola Gunawan,viola_gunawan.1487@outlook.com,085553266506,sha256$aHQrM9eRH_hCgLDblBmV3A$2951d5d0a76ab7347ded00cf20492f683782c3f0963ca83b2afc55528b4fa361,true,2025-01-04 05:59:53,2025-08-11 10:52:59,2025-01-03 13:59:53,2025-08-11 10:52:59
AKUN001488,UMKM,Aisyah Prabawa,aisyah.prabawa33@outlook.com,082153128984,sha256$-vJt4aCYmC_PJCgaBZ4oJA$3ed6c43d9fd2ffef504cbd848b3dc63686ba9888097f7bdb2fe1027b7b85c3c3,true,2026-05-17 00:50:32,2026-05-19 14:22:01,2026-05-16 02:50:32,2026-05-19 14:22:01
AKUN001489,UMKM,Sofyan Rahman,sofyan.rahman34@mail.com,082241080907,sha256$x9Xq0WzSiNI8s-Fb9E_tLA$fcbee8d7df5b1f86299c4dbe43061a9b55b75bea34c4f73f1e50d856a6fc6a55,true,2025-12-19 20:13:15,,2025-12-18 18:13:15,2025-12-18 18:13:15
AKUN001490,UMKM,Sri Hidayat,sri.hidayat35@umkm.id,089747536276,sha256$esln9qzsnqPeJE48ScYhbA$ccb86e4f2c6c3abdf04dad97e4e2fa9732f40b6058f6dc4cbefe5fb0434b1f8d,true,2025-08-15 14:49:50,2025-12-26 18:27:26,2025-08-14 07:49:50,2025-12-26 18:27:26
AKUN001491,UMKM,Tania Cahyani,tc01491@outlook.com,087745819599,sha256$5N5OI5FYnDfOUDKi4ndryw$b839bfc425151cad1b52d1546e6783911e55959d6bc3b947fb0dec240bdafa47,true,2025-03-11 00:40:23,2025-03-21 12:27:07,2025-03-09 23:40:23,2025-03-21 12:27:07
AKUN001492,UMKM,Suhartini Basuki,sb01492@yahoo.co.id,0857546578220,sha256$4dKBH_rWv_kGWWvy_kb24g$c6d733bd13ab18e44fffaf78f0ae7d06ecfc29f349e3e0872d876838e64e7d44,true,2025-01-04 07:30:03,2025-06-14 18:52:22,2024-12-31 21:30:03,2025-06-14 18:52:22
AKUN001493,UMKM,Rois Manggala,rm01493@mail.com,085649822366,sha256$l-9017ZlTb0CBk87It1KCA$b2303d1122d813a3ca4dbad244a6d7d82402223e5046ad406ab398489b681923,true,2025-09-21 17:49:47,2025-11-15 06:14:31,2025-09-18 02:49:47,2025-11-15 06:14:31
AKUN001494,UMKM,Darsih Kusuma,darsih-kusuma-5398@gmail.com,088228334063,sha256$ngvE3K5DBQuECgPY4sbdIA$64cc02c1088d4504747cb067b36f5d851924e730060990e2b8ab495b8f01a689,false,2024-02-04 17:03:31,2024-11-22 23:52:21,2024-02-03 06:03:31,2024-11-22 23:52:21
AKUN001495,UMKM,Gita Azzahra,gita.azzahra40@yahoo.co.id,08784878625,sha256$nXCrpW3wLtlJO6ILs1Qr2Q$9e7bcb07a1aac7419a86e2e9478c7b913c5d352f906029cf40c6ba90bc7f1e79,true,2024-10-14 21:58:47,2026-03-31 16:40:10,2024-10-13 14:58:47,2026-03-31 16:40:10
AKUN001496,UMKM,Ahmad Anggraini,aa01496@umkm.id,0898719536383,sha256$0oc9b4REjMkNE7n3ZJNTeg$fb8bc8f0f05ec544182f1028f41ca53674b436d4b57ac74da4cc82dc217b666e,true,2025-11-28 17:35:12,,2025-11-28 13:35:12,2025-11-28 13:35:12
AKUN001497,UMKM,Hendra Wijayanti,hendrawijayanti497@mail.com,0899498877555,sha256$TZFXd5uGC9tFdGgm_2bLbA$c2091033c3b1b93d8593e3dfbd26b1a50763528a7ad3d1d40187fd170de6e6a5,true,2026-01-08 07:46:53,2026-04-28 09:40:08,2026-01-07 14:46:53,2026-04-28 09:40:08
AKUN001498,UMKM,Fajar Handayani,fajarhandayani498@outlook.com,087899645675,sha256$MNAmvIAdvX5REWwu99Iimg$476cadd6eca07c5c9519915e0a41c40d834d4baae573696c0022e4d09f42995a,true,2024-01-20 22:02:36,2024-12-04 07:51:56,2024-01-18 16:02:36,2024-12-04 07:51:56
AKUN001499,UMKM,Lestari Wijaya,lestari-wijaya-5483@yahoo.co.id,08814842534,sha256$NXOqkGUX6fn_e6f7-CgZpA$9b391c06dd2ece9d3066bbcdf784f4d93485163f1c60341e5059b0d1c5097174,true,,2025-02-15 21:12:17,2024-09-10 02:23:38,2025-02-15 21:12:17
AKUN001500,UMKM,Andi Amalia,andiamalia500@bisnis.id,085734544237,sha256$oU3RZXI3_t8L34yqtViORw$cfda53742673d8d469de0290ac537c07c8de5cda2c793aa41cc7fc4b66fed821,true,2024-06-29 19:37:42,2025-03-03 22:34:58,2024-06-28 19:37:42,2025-03-03 22:34:58
AKUN001501,UMKM,Hana Ade,hana.ade46@gmail.com,0897865519620,sha256$MpyGsVlAXrcZaqcDaaORGQ$39c439da0adab602426d43f5281df768ab8ba3005d369f27ee063de66b5e608d,true,2024-03-12 10:02:19,2025-11-04 13:10:55,2024-03-12 05:02:19,2025-11-04 13:10:55
AKUN001502,UMKM,Vina Syakira,vs01502@gmail.com,08825915085,sha256$mxcj9kT3O57DCmp-EpwI8g$63eaa382daf034dad863ca54e54a90bbee680df714d6597ff101edd1d5d7e013,true,2024-02-28 04:54:35,2025-01-15 16:08:44,2024-02-27 03:54:35,2025-01-15 16:08:44
AKUN001503,UMKM,Mega Fauziah,megafauziah503@gmail.com,085887597471,sha256$RPI_GFdDBBavgF_JLtltYg$d8968d142c0f59a4d2b762eef4256803242416d5191742d8dfd71ddbdb446bb0,true,2024-06-02 09:25:59,,2024-05-29 09:25:59,2024-05-29 09:25:59
AKUN001504,UMKM,Fikri Widodo,fikri.01504@umkm.id,082293066836,sha256$Kysg8PkdFAvagp6Ex-R7ow$d18af5e54cf7ccd121c5ac50513085793167b22cf21e7d34cbbb7328c4e5ec53,true,2025-10-29 17:32:45,2025-12-22 11:11:21,2025-10-27 17:32:45,2025-12-22 11:11:21
AKUN001505,UMKM,Rambat Haryanto,rambat-haryanto-5585@icloud.com,085510963130,sha256$jT47qI9oPRrKVG8FKrq_vQ$735936ce5ce8da25c46065e2809f01998a420a50ee5548473e98647d6e35dd1d,true,2025-02-17 06:32:11,,2025-02-13 18:32:11,2025-02-13 18:32:11
AKUN001506,UMKM,Prayuda Kurniawan,prayudakurniawan506@gmail.com,08957959536,sha256$idfUcsAADLx7gE6CMJfZGw$cde569d507e9e148b75b7346897465c94ce6afdbd1f50f1cdc3ff41d9ecc52cc,true,2024-04-19 05:18:14,2024-04-19 18:02:43,2024-04-16 03:18:14,2024-04-19 18:02:43
AKUN001507,UMKM,Dhea Firmansyah,dheafirmansyah507@yahoo.co.id,089938832082,sha256$6LFFe4zccUFzmmPIRYtVMQ$584f5b003bc134e7053545c6f831186f1f10f05ecadff3646069c3c53e7d21dc,true,2025-12-02 09:04:12,2026-04-14 10:44:30,2025-11-28 16:04:12,2026-04-14 10:44:30
AKUN001508,UMKM,Yoga Ramadhan,yr01508@gmail.com,0855229895495,sha256$uJuIVX7F1AWyNS2nX4vvcg$9b7b6b9031b7d91d0f6a13e0d31c28864ff7369482c2cdcfcd903f21da415be4,true,2024-04-27 11:10:21,2026-04-26 02:22:32,2024-04-25 10:10:21,2026-04-26 02:22:32
AKUN001509,UMKM,Yuni Ryannareta,yr01509@mail.com,0813123287111,sha256$KtnvjbXEgK1r782dNzbM8g$b975ec9bade9194ffc3da37ebab02a147cbc9800ce07140ca37244975f6b88fe,true,2025-12-19 16:55:50,2026-01-18 11:43:52,2025-12-17 19:55:50,2026-01-18 11:43:52
AKUN001510,UMKM,Febri Yusnita,febriyusnita510@bisnis.id,085555712692,sha256$eOLkPEn0SM4-HZNRrM2peQ$d074ea7bd9e501d5eb448ae973d84bb74ac4902b40842f6ee5debee2e7cebf6e,true,2025-12-09 20:01:08,2026-05-08 00:58:32,2025-12-06 18:01:08,2026-05-08 00:58:32
AKUN001511,UMKM,Adit Fadhilah,adit.fadhilah56@mail.com,089960385132,sha256$cKAMIkVWbhT72oGBb_lYPA$d62ba157e29cb81bd6e0613b53c6b57c8c0c61cd8620af5b270bde6f84b69bee,true,2025-11-26 13:14:03,2025-12-12 13:53:48,2025-11-22 23:14:03,2025-12-12 13:53:48
AKUN001512,UMKM,Endang Ramadhani,endangramadhani512@umkm.id,088854362579,sha256$At1EOsIm5dpImTzeb_9vFg$56c6c3cfb733b9a8323427adc14794bee6a38ea24059d2bc54c131f3b19e3a10,true,2024-08-03 21:03:00,2024-10-25 15:48:07,2024-08-01 05:03:00,2024-10-25 15:48:07
AKUN001513,UMKM,Mujiono Anjani,mujionoanjani513@yahoo.co.id,087727465755,sha256$OdgudslmNBrBoCJaVUvOxA$1ab556210c662a51453622e6b496edbabec939a06e81e28f19e87f949b439286,true,2024-11-24 00:14:24,2026-03-22 23:50:48,2024-11-23 22:14:24,2026-03-22 23:50:48
AKUN001514,UMKM,Devi Santoso,devi-santoso-5738@outlook.com,081351169020,sha256$cuKq_qF_bYZBmC7kiCNAHw$191f248177949b0dbca41ffd0ee1e14e2f28fbf65eebcca3db4d573cb8bd66ee,true,2025-06-16 07:40:45,,2025-06-13 11:40:45,2025-06-13 11:40:45
AKUN001515,UMKM,Syifa Sari,syifa.01515@mail.com,089624623585,sha256$1cFk5_JCqvX3B0-Smd5xqA$3563b960cb60b7d2421e7adceaa79c308ec80fe6d3377b25eb3c7f71856e6fd8,false,2024-07-30 02:56:32,2026-05-16 11:45:56,2024-07-28 03:56:32,2026-05-16 11:45:56
AKUN001516,UMKM,Dewi Puspita,dewi_puspita.1516@yahoo.co.id,085720384227,sha256$RTYUfft8e9lk83uryeFvsw$4bd7e0ae1a00e3c440bdb79e8eb7fec1456e364ca89a787b1b59f3a2ac847317,true,2026-04-04 21:25:33,,2026-04-02 04:25:33,2026-04-02 04:25:33
AKUN001517,UMKM,Wahyu Aryati,wahyu.aryati62@gmail.com,089621361430,sha256$FCW58_-5fUNPgVtZGOWJ6w$eac6f34f58918e7ec1c1c9812500c856b51b448095b9328964f3caeabe6077b6,true,2024-03-13 14:48:38,,2024-03-11 15:48:38,2024-03-11 15:48:38
AKUN001518,UMKM,Farhan Afifansyah,farhan.afifansyah63@yahoo.co.id,088154166157,sha256$0Z-fDLo-5wBcWRXIdFlsHQ$e1ffd8758baeb0a811ad92690e1735c99c8752ad2bc2899436222cb90283f75f,true,2024-12-25 06:58:59,2025-10-21 07:43:16,2024-12-23 17:58:59,2025-10-21 07:43:16
AKUN001519,UMKM,Salsa Wicaksono,salsa.wicaksono64@bisnis.id,08527296984,sha256$0SMysPq9m52CKwNeyRwdHQ$38482c2e0fbf94b6152fcf116711929ede6d27a94af948b90d95b48eda5766b9,true,2025-06-25 06:36:43,2026-01-18 03:15:13,2025-06-24 11:36:43,2026-01-18 03:15:13
AKUN001520,UMKM,Bagus Herlambang,bagus_herlambang.1520@mail.com,081358842502,sha256$25824hGIPwdHf4vfLAvZag$c6def26aebf9eb3113773e0b8bec56be73fd32271742e5dcc6cc2812af534117,true,2025-09-01 15:34:55,2026-03-31 18:13:37,2025-08-30 09:34:55,2026-03-31 18:13:37
AKUN001521,UMKM,Niken Setyowati,nikensetyowati521@icloud.com,088846111253,sha256$4RONnsnle4Blb1vTemlLrg$e2f578ccc3416616cd67a8cbc997973aae23462c53c861a258aaaa6fe7aee67d,true,2025-09-21 18:54:25,2026-03-08 19:26:13,2025-09-18 01:54:25,2026-03-08 19:26:13
AKUN001522,UMKM,Dinda Asih,da01522@mail.com,081228643846,sha256$44KAhtNqBZyOzTXXIxE9zg$d616f240d8b6a0a11c6e1cffd77959ceffa6014e4a58cdfc9a12e4c72326fccf,true,2025-10-10 00:37:26,2026-04-10 18:50:24,2025-10-06 05:37:26,2026-04-10 18:50:24
AKUN001523,UMKM,Pram Wahyuni,pram.01523@gmail.com,089969273532,sha256$klINe7lIn8SvHroPEuFcnQ$eca7134f8f90ed9b75d0667bd21113e549be92c4b4e34fd058cd185c93d56646,true,2026-03-14 06:43:57,,2026-03-12 01:43:57,2026-03-12 01:43:57
AKUN001524,UMKM,Adeliya Pramono,adeliya-pramono-5908@umkm.id,088175953076,sha256$z2YGUyTy8iyXnsNFAXF12g$c275b49bf219700898057bf4113cf3101b107890d15705879aed84c7a4cec6ec,true,2026-02-19 01:48:37,2026-05-24 06:07:23,2026-02-15 15:48:37,2026-05-24 06:07:23
AKUN001525,UMKM,Jonnathan Amin,jonnathan.01525@mail.com,0881404325811,sha256$v4aOpHjLembMUNxU0SB5Sw$9a6c8aec90f84abef2f3af06c0698f725e81e0b8e3b1dfaa6c755c8d3f5e4755,true,2026-05-25 23:36:01,2026-05-29 13:42:45,2026-05-22 12:36:01,2026-05-29 13:42:45
AKUN001526,UMKM,Meiva Mahardika,meiva_mahardika.1526@icloud.com,085237629554,sha256$3U7suAwRXTRwPeOpDU4XEg$c63e1a1267b40fb812c09adc5c2f463d915e4286d86e94e561901e1bc6a8afe1,true,2024-11-29 13:12:39,2026-05-05 15:01:51,2024-11-26 12:12:39,2026-05-05 15:01:51
AKUN001527,UMKM,Zahra Nugraha,zahra.01527@outlook.com,089552018250,sha256$RNgaVnqqXwND5ekWvVMOHA$00084066edd0f4bb55192b70344595b556532264366953de6d19f4773cf31100,true,2025-03-28 15:08:53,2025-06-08 23:43:56,2025-03-27 23:08:53,2025-06-08 23:43:56
AKUN001528,UMKM,Irfan Rohmah,irfan_rohmah.1528@icloud.com,085115062705,sha256$2vWpHzkTHTwAkA6nOEnXlg$93680b3791e991e4d1f77bf493b88827b0ef193abac6ed2810363d43ebca38ff,true,2026-04-15 03:02:00,2026-05-27 21:15:47,2026-04-11 09:02:00,2026-05-27 21:15:47
AKUN001529,UMKM,Retno Pratiwi,retno_pratiwi.1529@umkm.id,089791906875,sha256$PbxCt_dNdPYUopCoam15gg$f263164be80b51956abd2985919f190d2bea4f643a7bff09f2a87df281390042,true,2026-01-25 09:50:06,,2026-01-25 01:50:06,2026-01-25 01:50:06
AKUN001530,UMKM,Naufal Kusnadi,naufal.kusnadi75@mail.com,085618435030,sha256$GRpimqYlN4zaCZbfT7KayQ$5f8afc2c63bef26d5cba52573c16d98764bf7114838bc2a520db32811f95a583,true,2025-09-07 22:41:36,2026-02-24 10:28:40,2025-09-07 02:41:36,2026-02-24 10:28:40
AKUN001531,UMKM,Joko Saputra,jokosaputra531@yahoo.co.id,0821606519586,sha256$RrywnErLJyCZFW2XCfylsw$a970ceeb445bee1c7de696f4798d517b8917db478e4413c8c55b6db37a50bd78,true,2024-07-16 20:29:22,2025-07-30 17:33:04,2024-07-14 11:29:22,2025-07-30 17:33:04
AKUN001532,UMKM,Halimah Permata,halimahpermata532@gmail.com,085121666748,sha256$JpbiAhl1PnAfKO3yPH1zcw$73aac32cd60a03f57affef8bdba6152674b86a48bb8b2fa5186532cd5ce45411,true,2024-03-04 06:53:16,2024-05-30 01:26:23,2024-03-02 13:53:16,2024-05-30 01:26:23
AKUN001533,UMKM,Yuliana Haunan,yuliana_haunan.1533@gmail.com,0899472321514,sha256$cT5GXyVEJuaf1J9buPoW5g$900eb16a92c714f8c20bcffa4c85833c303e93123cc6b441fecb5a49c6d7cb02,true,2024-07-08 04:20:38,2025-08-15 00:22:29,2024-07-06 18:20:38,2025-08-15 00:22:29
AKUN001534,UMKM,Nuraini Hylmi,nurainihylmi534@umkm.id,0823113768881,sha256$r3_MhfiNEXNKAMOJgKxl-w$0cbc2f2357eb450190819068e40977b8a5d5bf245209ccd2e42e86c4fc406c31,true,2024-06-27 17:04:04,2024-12-19 22:50:57,2024-06-24 05:04:04,2024-12-19 22:50:57
AKUN001535,UMKM,Budi Lahadalia,budi_lahadalia.1535@umkm.id,082326405295,sha256$SteeSuMLbV2B76dmrBpAtA$53516e177b0b7852764e9110e1c9e993745907abed6216d003a4a00700047ac4,true,2024-08-19 12:52:18,2026-02-02 23:09:58,2024-08-17 07:52:18,2026-02-02 23:09:58
AKUN001536,UMKM,Fitri Syahputra,fs01536@mail.com,089823047900,sha256$smg42Nf7ELeY1614nAK1Fw$0d6bfd33c5d190a7c47b87a052691dc6c815fc8e0fc3b1f14e7fef5d14305a46,true,2026-02-04 16:48:23,2026-03-25 19:26:51,2026-02-03 00:48:23,2026-03-25 19:26:51
AKUN001537,UMKM,Nadia Susanti,nadia-susanti-6129@yahoo.co.id,085373682029,sha256$gBCYGxroo89qikMG2iXeDA$05ee550563ac7b037ee6ad45ee9c0505f517a0f4b2af1c27b2ae47cf51db5ae2,true,2024-12-08 11:16:37,,2024-12-05 16:16:37,2024-12-05 16:16:37
AKUN001538,UMKM,Arif Rachman,arif-rachman-6146@gmail.com,08959181605,sha256$NP3gHVWNxCtGOmL6kzJqyg$5d658008065312845ac785dd3dae74bfdc9246a31fa9e8493cfb6fb7b58a61ef,true,2025-03-02 01:30:45,,2025-02-26 08:30:45,2025-02-26 08:30:45
AKUN001539,UMKM,Rahayu Utami,rahayu.01539@gmail.com,088196252330,sha256$IcG-5aIwrNjC_Gooi2Ih3w$e00cc0934265197424892b281fe21907a2996717652b7cbb17c0e5a0d7954ddd,true,2025-01-18 06:19:21,2025-08-10 23:32:16,2025-01-14 14:19:21,2025-08-10 23:32:16
AKUN001540,UMKM,Rifqi Setiawan,rifqi-setiawan-6180@yahoo.co.id,08815085153,sha256$-60QVaVLvZMTeh36AdKFMQ$95a72e02a84fc2caba22f378958dd1e65270e3d2f0c1cef8ed8c34e47067e83e,true,2024-09-05 04:54:04,2025-11-02 22:21:05,2024-09-03 09:54:04,2025-11-02 22:21:05
AKUN001541,UMKM,Citra Fauzi,citra-fauzi-6197@outlook.com,087847520285,sha256$TG3JJaT6g7l_q-qpj7VXPQ$a0d9aa8799ce5cc777f34f2f0f812c3c72007abd48d5af74901f3f92530e3cd7,true,2025-03-01 13:14:21,2026-03-18 22:12:55,2025-02-27 04:14:21,2026-03-18 22:12:55
AKUN001542,UMKM,Rizka Pertiwi,rizka_pertiwi.1542@yahoo.co.id,0895860390191,sha256$LO8YvOwaAdedykXx7C7EdA$3f84cc6d88ecab8225185116739007eca8046eaf81bf2c55a1504fdca5c34c6c,true,2024-12-25 15:36:38,2025-02-17 15:11:57,2024-12-23 02:36:38,2025-02-17 15:11:57
AKUN001543,UMKM,Dwi Herfina,dh01543@yahoo.co.id,085799386640,sha256$Chfpp8UNj3qgSQfbOurB2w$91d85eeb5f0350fafc17cd4fdae6d744321beed0a09a253da1422f862d5d24d1,true,,,2025-02-21 02:03:44,2025-02-21 02:03:44
AKUN001544,UMKM,Rasyid Hermawan,rasyid.01544@gmail.com,085774361805,sha256$I2hLkMVzv9LTyxsC_57VgQ$61718502e397a91757d077b9e2ce42b318d6a14d59aa3ed588a34a51a427040f,true,2024-03-04 14:41:07,2026-03-09 19:50:39,2024-03-03 14:41:07,2026-03-09 19:50:39
AKUN001545,UMKM,Anindya Hakim,anindya_hakim.1545@yahoo.co.id,089786705027,sha256$XL2ySuCGppllUP4Ftp6hTQ$b5470f892aa361a66a1d1e668129b892736f72e98411744476cc2396d0e02e65,true,2026-04-15 11:40:06,2026-05-18 17:39:12,2026-04-11 13:40:06,2026-05-18 17:39:12
AKUN001546,UMKM,Angelina Maharani,angelina_maharani.1546@outlook.com,085263736845,sha256$baSHEis13M81juCHmv4yQw$bbae2f5555b62376c2fd149305d4f5adb282662b4316fc5a9aea87c34555de41,true,2025-06-29 05:18:41,2025-09-13 10:34:15,2025-06-28 10:18:41,2025-09-13 10:34:15
AKUN001547,UMKM,Rama Prasetyo,rama_prasetyo.1547@yahoo.co.id,08572180533,sha256$Fwsd0CaDL4B9_vMYJQCyYQ$d983a5881e731fe3ab8efa18fcf25c359e5ef21704b14fe3e3ffee6d889fc493,true,2024-09-18 10:11:12,,2024-09-17 23:11:12,2024-09-17 23:11:12
AKUN001548,UMKM,Eka Purnomo,eka.purnomo93@yahoo.co.id,089599188977,sha256$o1K27tZzji2mySZUHoV5kQ$24d438bd7d5bf08a5afa5af3cf2c1ce2968a8a80b8e1c4a3f1248c6b6b947219,true,2026-04-09 13:37:44,2026-05-02 00:39:19,2026-04-08 09:37:44,2026-05-02 00:39:19
AKUN001549,UMKM,Rizqi Anwar,rizqi.01549@outlook.com,085648981821,sha256$OPB00OKQ7QhJV-cJCmofXw$8b9eb910c1091e91a589f367e2a3aa94794f46e2d62ec04bb3d4c27e45ffda07,true,2026-04-22 14:49:33,2026-05-23 13:02:22,2026-04-22 13:49:33,2026-05-23 13:02:22
AKUN001550,UMKM,Lukman Astuti,lukmanastuti550@outlook.com,0813549942596,sha256$c3dyGyjK-w_Vmx-Nuf88HA$5415ca9d038ae42fb8078364fdd95a7712aa1f34ce98b80d7a8363cdf7fc78f7,true,2025-05-17 20:46:02,2025-08-17 23:26:40,2025-05-17 00:46:02,2025-08-17 23:26:40
